mmsi,name,class,source
538010789,SOMBEKE,,db_ships
538010802,MARIA               ,,db_ships
538010805,FEDERAL INDIANA     ,,db_ships
538010806,OOCL ST.LAWRENCE    ,,db_ships
538010830,CLEAN IMPERIAL      ,,db_ships
538010892,FRONT BEAVER        ,,db_ships
538010905,HAATO,,db_ships
538010910,ORCHID ISLAND       ,,db_ships
538010912,CELSIUS GRANADA     ,,db_ships
538010918,AQUAVITA AIM        ,,db_ships
538010927,ETHRA 1             ,,db_ships
538010945,OCEAN LOYALTY       ,,db_ships
538010955,ELEGANT VOYAGER     ,,db_ships
538010963,DARYA SATYA         ,,db_ships
538010966,FEDERAL OHIO        ,,db_ships
538010986,GALAXY EXPRESS      ,,db_ships
538010991,IRENES REWARD       ,,db_ships
538011003,DARYA MAHI          ,,db_ships
538011013,ADVANTAGE PARADISE  ,,db_ships
538011015,TS KEELUNG          ,,db_ships
538011017,ADONIS              ,,db_ships
538011020,ANAXAGORAS          ,,db_ships
538011021,ACASTOS             ,,db_ships
538011023,AM PRIDE            ,,db_ships
538011026,INTERLINK ACTIVITY  ,,db_ships
538011034,MOUNTAIN LION,,db_ships
538011055,MH FUTURE           ,,db_ships
538011060,HSL BUNBURY         ,,db_ships
538011062,DEVBULK GULTEN      ,,db_ships
538011081,DARYA NITYA         ,,db_ships
538011082,MARMOR              ,,db_ships
538011084,AL SAMHA,,db_ships
538011096,SIGMA PEARL         ,,db_ships
538011097,FEDERAL MINNESOTA   ,,db_ships
538011105,BOA                 ,,db_ships
538011127,SIDER MIRAMARE      ,,db_ships
538011144,FORTUNE AQUA        ,,db_ships
538011158,AL BATEEN,,db_ships
538011164,GCL PRAIA MOLE      ,,db_ships
538011173,DENIZ               ,,db_ships
538011195,VADELA              ,,db_ships
538011204,WIGEON              ,,db_ships
538011216,CULTURE             ,,db_ships
538011226,PARLA               ,,db_ships
538011231,FAIRCHEM PRESTIGE   ,,db_ships
538011239,SFL BONAIRE         ,,db_ships
538011260,MANTA MERVE         ,,db_ships
538011272,GAS NOBLE           ,,db_ships
538011286,KLEONIKI            ,,db_ships
538011287,SEAWAYS MYSTERY     ,,db_ships
538011294,HUAN HANG 17        ,,db_ships
538011298,GOLDEN FAITH        ,,db_ships
538011299,FJELD SVEA          ,,db_ships
538011302,FJELD SAGA          ,,db_ships
538011304,MANTA KEREM         ,,db_ships
538011319,LAY VESSEL 108,,db_ships
538011327,SC EQUATOR          ,,db_ships
538011329,SEAWAYS MADELEINE   ,,db_ships
538011331,SEAWAYS POLARIS     ,,db_ships
538011333,SEAWAYS ROSE        ,,db_ships
538011342,AGIOS NEKTARIOS I   ,,db_ships
538011357,FENJA BULKER        ,,db_ships
538011362,GAS PEACE           ,,db_ships
538011363,XIN HAI TONG 805    ,,db_ships
538011370,BANGOR,,db_ships
538011384,MAUREN,,db_ships
538011391,MARIGOLD LNG,,db_ships
538011393,AGIA FILOTHEI A     ,,db_ships
538011404,FAIRWIND LEGION     ,,db_ships
538011405,MARLA CHAMPION      ,,db_ships
538011418,CHARLES             ,,db_ships
538011432,MH SHOGUN           ,,db_ships
538011436,SHANDONG XIN SHUN   ,,db_ships
538011449,MANDARIN PENGHU     ,,db_ships
538011459,MARSOL SHINY        ,,db_ships
538011484,SEAWAYS GRACE       ,,db_ships
538011488,SEAWAYS MUSE,,db_ships
538011492,BRANDS HATCH        ,,db_ships
538011497,FORTUNE KNIGHT      ,,db_ships
538011500,CARAVOS EXPLORER II ,,db_ships
538011502,MERAK               ,,db_ships
538011520,POLYAIGOS           ,,db_ships
538011537,PACIFIC HIBISCUS    ,,db_ships
538011540,SEA DESTINY         ,,db_ships
538011552,MFM JAZZ            ,,db_ships
538011563,DEVBULK KAYA        ,,db_ships
538011571,LYRA M,,db_ships
538011575,NORDIC GALAXY       ,,db_ships
538011637,UBC HOUSTON         ,,db_ships
538011640,YASA MAGNOLIA       ,,db_ships
538011648,CAPE BILBAO         ,,db_ships
538011675,MH LANGOEY          ,,db_ships
538011680,SSI DARING II       ,,db_ships
538011681,SSI PRIVILEGE II    ,,db_ships
538011695,DHT APPALOOSA       ,,db_ships
538011702,BH HENGSHUI         ,,db_ships
538011705,DESERT LEOPARD      ,,db_ships
538011709,METIS CHALLENGER    ,,db_ships
538011722,CAPTAIN NIKOS       ,,db_ships
538011740,BARDONNEX           ,,db_ships
538011767,AMELIA              ,,db_ships
538011779,LOSONE TOPIC        ,,db_ships
538011785,GULF PETROLEUM 4,,db_ships
538011786,DARYA PRIYA         ,,db_ships
538011817,BELAIT CSS1,,db_ships
538011822,BOW CHAIN,,db_ships
538011837,FELICITY            ,,db_ships
538011838,IRIS I              ,,db_ships
538011873,GEMINI CAPO         ,,db_ships
538011901,ASCANIOS            ,,db_ships
538070059,TSALTA              ,,db_ships
538070201,4 ROSES             ,,db_ships
538070349,M/Y SURI            ,,db_ships
538070373,MIKADO              ,,db_ships
538070397,QUEEN D             ,,db_ships
538070468,LIBERTA,,db_ships
538070488,ALOUETTE II         ,,db_ships
538070708,CIELO MARE          ,,db_ships
538070791,SOFIA 3             ,,db_ships
538070840,HELIOS3             ,,db_ships
538070847,SIRIUS              ,,db_ships
538070880,ALBATROSS           ,,db_ships
538070921,ODYSSEY,,db_ships
538070932,INUKSHUK            ,,db_ships
538070946,GLACIAL BEAR,,db_ships
538070979,SPARROW             ,,db_ships
538070998,NETTO               ,,db_ships
538071000,O,,db_ships
538071025,SAFE HAVEN          ,,db_ships
538071028,ENIGMA XK           ,,db_ships
538071061,BG                  ,,db_ships
538071066,QUEEN MIRI,,db_ships
538071092,ORYX                ,,db_ships
538071121,MARIA,,db_ships
538071128,MACGUFFIN           ,,db_ships
538071158,RED SAPPHIRE,,db_ships
538071163,CORAL OCEAN         ,,db_ships
538071183,GAME CHANGER        ,,db_ships
538071192,SAVANNAH,,db_ships
538071196,HOME,,db_ships
538071218,DRIFTWOOD,,db_ships
538071234,VIVIERAE II         ,,db_ships
538071243,KHALILAH            ,,db_ships
538071296,PISCES              ,,db_ships
538071313,SALUZI              ,,db_ships
538071319,BELLA II            ,,db_ships
538071326,BELLA               ,,db_ships
538071332,I.J.E,,db_ships
538071354,SORRENTO,,db_ships
538071386,NO DESTINATION      ,,db_ships
538071402,GENE CHASER         ,,db_ships
538071410,CC-SUMMER,,db_ships
538071415,NOMAD,,db_ships
538071436,LEGEND              ,,db_ships
538071462,WANDERLUST          ,,db_ships
538071469,ABVIOS,,db_ships
538071476,KISMET              ,,db_ships
538071480,MIGRATION           ,,db_ships
538071485,C,,db_ships
538071491,AZURE DREAMS        ,,db_ships
538071541,MISS ANNA           ,,db_ships
538071542,OLOKUN              ,,db_ships
538071546,BAD COMPANY SUPPORT,,db_ships
538071550,M55                 ,,db_ships
538071555,OCEAN DREAMWALKER 3 ,,db_ships
538071562,QUEEN AIDA          ,,db_ships
538071592,D ONE               ,,db_ships
538071602,AVANTI,,db_ships
538071607,CHECKMATE           ,,db_ships
538071621,TECHNOMARINE        ,,db_ships
538071635,MAHOENUI            ,,db_ships
538071648,RAMBLE ON           ,,db_ships
538071653,AHPO,,db_ships
538071663, MAYBE,,db_ships
538071689,SAMIRA,,db_ships
538071690,WATERCOLOURS        ,,db_ships
538071697,BAD COMPANY SUPPORT,,db_ships
538071725,ROCKET ONE          ,,db_ships
538071728,MY FANDANGO         ,,db_ships
538071772,WINGMAN             ,,db_ships
538071825,BLUE STAR           ,,db_ships
538071828,RISING DAWN         ,,db_ships
538071839,ANOTHER ROAD        ,,db_ships
538071840,SOLAFIDE            ,,db_ships
538071849,FIVE OCEANS,,db_ships
538071854,ENTOURAGE,,db_ships
538071877,ANNE                ,,db_ships
538071886,,,db_ships
538071916,BEACHOUSE           ,,db_ships
538071937,DEFIANT             ,,db_ships
538071954,EUPHORIA II         ,,db_ships
538071955,KAIZEN,,db_ships
538071966,OURTHEORY           ,,db_ships
538071978,M/Y ATLAS           ,,db_ships
538072012,GAUDEAMUS II,,db_ships
538072073,HAVEN               ,,db_ships
538072104,DONA FRANCISCA      ,,db_ships
538072109,JIMMY               ,,db_ships
538072117,M/Y MI AMORE JULIA  ,,db_ships
538072122,LAUNCHPAD,,db_ships
538072136,ULTRA G,,db_ships
538072165,ZIG ZAG OCEAN       ,,db_ships
538072175,TECHNOMARINE        ,,db_ships
538072182,ALPHA WAVES         ,,db_ships
538072183,KINSHIP,,db_ships
538072249,REDUCE              ,,db_ships
538072273,ONE ZERO,,db_ships
538072315,DEBRA ONE,,db_ships
538072346,PHOENICIAN          ,,db_ships
538072353,FAUDA,,db_ships
538072368,MEMENTO MORI        ,,db_ships
538072375,Q,,db_ships
538072391,MOONSHOT,,db_ships
538072394,NYUTA               ,,db_ships
538072416,ORPHEUS,,db_ships
538072428,MEMORIES,,db_ships
538072435,FIFI,,db_ships
538072472,LADY CAROLINE       ,,db_ships
538072479,LUMIERE,,db_ships
538072488,INVITICA            ,,db_ships
538072500,CANOE CANOE,,db_ships
538072501,LIV X LOVE          ,,db_ships
538080020,HYPERION,,db_ships
538080029,JAMAICA BAY         ,,db_ships
538080044,LADY JOY            ,,db_ships
538080081,LEGEND              ,,db_ships
538080083,GRADE I             ,,db_ships
538080088,SECRET LOVE,,db_ships
538090308,FEDOR               ,,db_ships
538090453,BRIGHT SKY,,db_ships
538090575,ECO BEL AIR         ,,db_ships
538090596,VEGA ALPHA          ,,db_ships
538090634,HANSA TROMSOE       ,,db_ships
538090635,GREY FOX            ,,db_ships
538090652,GEORGIOS ALEXIOS    ,,db_ships
538090682,KAPTAN ARIFBAYRAKTAR,,db_ships
538090689,WHIPLASH            ,,db_ships
538123456,FANTASY,,db_ships
538876810,,,db_ships
538878150,,,db_ships
540011300,PRONY EXPRESS       ,,db_ships
540013100,,,db_ships
540014400,CYATHEA             ,,db_ships
540023140, ,,db_ships
542218110,TB.CRYSTAL AURIGA,,db_ships
542249110,SEA GULL            ,,db_ships
542787110,BUANA KARYA I       ,,db_ships
544111120,OMEGA 2             ,,db_ships
544197120,FLORICA,,db_ships
544201120,STARLET,,db_ships
546000200,AITO NUI,,db_ships
546004500,DORY,,db_ships
546010390,MOOREA TAUTAI,,db_ships
546013570,AITO NUI II         ,,db_ships
546017900,TEREVAU             ,,db_ships
546018300,TAUATI  FERRY       ,,db_ships
546020700,AITO 2          ,,db_ships
546021800,AREMITI 6           ,,db_ships
546023500,VAEARA'I            ,,db_ships
546023900,LADY CHRIS 9        ,,db_ships
546026200,VAITERE 2           ,,db_ships
546026700,HAWAIKINUI 2        ,,db_ships
546027400,SRTM PACIFICO       ,,db_ships
548000034,M/V BEAUTIFUL STARS,,db_ships
548006500,M/V FILIPINAS BUTUAN,,db_ships
548050900,SPAN ASIA 70        ,,db_ships
548052900,SPAN ASIA 59        ,,db_ships
548059200,SL YAKAL,,db_ships
548062500,M/V FIL. NASIPIT    ,,db_ships
548087400,MV IMMACULATE STARS ,,db_ships
548126700,TRANS-ASIA 21       ,,db_ships
548148500,STARLITE ARCHER     ,,db_ships
548263500,IRIS PAOAY,,db_ships
548316700,MV FASTCAT M20      ,,db_ships
548438100,M/V FIL. ILIGAN     ,,db_ships
548552500,DONA CAROLINE JOY   ,,db_ships
548582300,M/V TRANS-ASIA 10 ,,db_ships
548608500,FILIPINAS OZAMIS    ,,db_ships
548611620,M/V ST. JHUDIEL,,db_ships
548619300,MV FORTUNE GOODIES  ,,db_ships
548625300,M/V GLORIA 5        ,,db_ships
548631500,MV LITE FERRY17     ,,db_ships
548638500,LITE FERRY 18       ,,db_ships
548641500,SF OMEGA            ,,db_ships
548645500,MV SF QUANTUM ,,db_ships
548659500,M/V POSEIDON 32     ,,db_ships
548666300,LITE FERRY 8        ,,db_ships
548668500,SUPERSHUTTLE ROCON16,,db_ships
548673300,LITE FERRY 23       ,,db_ships
548691000,CLEAROCEAN MILANO   ,,db_ships
548708200,M/T HELEN MARIE     ,,db_ships
548712000,HIBARINO            ,,db_ships
548713500,MV POSEIDON 41      ,,db_ships
548758300,JOYFUL STARS,,db_ships
548760800,FUTURE 01           ,,db_ships
548768000,POSEIDON TRADER     ,,db_ships
548769000,MAULOA              ,,db_ships
548827500,MV POSEIDON 46      ,,db_ships
548832200,STARLITE PIONEER    ,,db_ships
548836500,POSEIDON 29         ,,db_ships
548842900,MV GT ALPHA 1,,db_ships
548910500,LITE CAT 1          ,,db_ships
548930000,EVA RICHWAY         ,,db_ships
548954000,BRIGHTEN TRADER     ,,db_ships
548989000,EVA TRUST           ,,db_ships
548990000,HORIZON TRADER      ,,db_ships
548995000,HAMBURG TEAM        ,,db_ships
553111825,--                  ,,db_ships
557009200,RSIPV GIZO          ,,db_ships
557012700,SOUTHERN CROSS      ,,db_ships
561006005,SA'ULA-60           ,,db_ships
561006006,LADY SAMOA IV       ,,db_ships
561006009,FOTU O SAMOA 2      ,,db_ships
563000001,ENG HUP GALLANT     ,,db_ships
563000660,SINDO 6             ,,db_ships
563001700,MAERSK STADELHORN   ,,db_ships
563001900,STRATEGIC SAVANNAH,,db_ships
563002250,CHG 11              ,,db_ships
563002840,WAVEMASTER 5        ,,db_ships
563003300,CSK VANGUARD        ,,db_ships
563003330,WAVEMASTER 9        ,,db_ships
563003730,E T HARBOUR 19      ,,db_ships
563004400,CHATTANOOGA         ,,db_ships
563004560,E.T.HARBOUR 21      ,,db_ships
563004900,EVER STRONG         ,,db_ships
563006110,E.T.HARBOUR 24      ,,db_ships
563008450,SINDO 10            ,,db_ships
563008700,NORD KITAN          ,,db_ships
563008910,MARINA VIVO         ,,db_ships
563008960,TB TAHIR            ,,db_ships
563009160,AVON                ,,db_ships
563009180,NOBLE ACE TG41      ,,db_ships
563009190,NOBLE JEWEL TG45    ,,db_ships
563009210,NOBLE ORION TG46    ,,db_ships
563009220,NOBLE VEGA ,,db_ships
563009240,NOBLE PEARL TG 42   ,,db_ships
563009290,SD EMERALD          ,,db_ships
563009700,EPIC SARDINIA       ,,db_ships
563009840,NOBLE PRIDE TG47    ,,db_ships
563009860,NOBLE RELIANCE TG49 ,,db_ships
563010320,OIGAWA              ,,db_ships
563011450,ASL T1307           ,,db_ships
563011600,POSH SKIMMER        ,,db_ships
563012600,QUEEN STAR 6        ,,db_ships
563012720,CLEANSEAS UNITED    ,,db_ships
563013800,EMILIUS             ,,db_ships
563014400,RGL FIRST           ,,db_ships
563014650,LUBQUEST            ,,db_ships
563014980,SYUKUR              ,,db_ships
563016200,HAFNIA SHANNON      ,,db_ships
563016700,ASIAN PROMINENCE    ,,db_ships
563017700,ROSTELLA            ,,db_ships
563018100,OCEAN_SUKSES        ,,db_ships
563018770,BINA MARINE 79,,db_ships
563019440,MARINA ZANITE       ,,db_ships
563019670,CLEANSEAS FERRY 2   ,,db_ships
563020400,TOKYO TRIUMPH       ,,db_ships
563021040,GP50                ,,db_ships
563021060,PILOT GP52          ,,db_ships
563021070,PILOT GP53          ,,db_ships
563021100,KAI EI MARU 15      ,,db_ships
563021200,KAI EI MARU 8       ,,db_ships
563021430,PILOT GP54          ,,db_ships
563021440,PILOT GP55          ,,db_ships
563022600,SWAN PRIDE          ,,db_ships
563022700,ORIENT CHALLENGE    ,,db_ships
563022820,MARINA ZIRCON       ,,db_ships
563023200,POSH ZEST           ,,db_ships
563023490,EVER JOYCE          ,,db_ships
563024400,TICO CAPRICORN      ,,db_ships
563024500,MARINE QUEENIE      ,,db_ships
563024600,MIMMI SCHULTE       ,,db_ships
563025390,BONITA              ,,db_ships
563025800,LOWLANDS FUTURE     ,,db_ships
563026300,CHALLENGE PRIME     ,,db_ships
563026400,TRAMMO CORNELL      ,,db_ships
563026600,WAVEMASTER 8,,db_ships
563027790,ENG HUP VALOUR      ,,db_ships
563028460,SEA LONGEVITY       ,,db_ships
563029230,SYNERGY             ,,db_ships
563029950,PILOT GP58,,db_ships
563029960,GP59                ,,db_ships
563030050,PILOT GP60,,db_ships
563030060,PILOT GP61,,db_ships
563030600,CSK ENDEAVOUR       ,,db_ships
563030850,MERLION 30          ,,db_ships
563031300,CLEANSEAS EQUALITY  ,,db_ships
563032900,MAERSK SEOUL,,db_ships
563033340,ASL TRANSP0RTER 4   ,,db_ships
563034300,MARINE ROSE         ,,db_ships
563034430,MERLION 31          ,,db_ships
563034500,QUEEN STAR 8        ,,db_ships
563034900,MAERSK HIDALGO,,db_ships
563035290,PANDORA 4,,db_ships
563035740,STL-PT2             ,,db_ships
563036200,DIVA                ,,db_ships
563036620,PILOT GP01          ,,db_ships
563036630,PILOT GP02          ,,db_ships
563036640,PILOT GP03          ,,db_ships
563036660,PILOT GP05          ,,db_ships
563037600,TASCO TARA          ,,db_ships
563038000,FLAGSHIP            ,,db_ships
563038260,STLH11,,db_ships
563038490,SEA QUEST SB7888B   ,,db_ships
563038700,MARINE SELENA       ,,db_ships
563039300,NEW HORIZON         ,,db_ships
563042900,STRAITS INTEGRITY,,db_ships
563043600,OGBA                ,,db_ships
563043900,PINZA               ,,db_ships
563045300,EAGLE BARCELONA     ,,db_ships
563046100,HODAKA GALAXY       ,,db_ships
563047900,WEITEK18            ,,db_ships
563049000,ERIKA SCHULTE       ,,db_ships
563049900,MAERSK SAN CLEMENTE ,,db_ships
563050200,MAERSK RIO BLANCO   ,,db_ships
563050600,MAERSK MONTE ALTO   ,,db_ships
563051200,MAERSK MONTE LINZOR ,,db_ships
563052300,MAERSK RIO NEGRO    ,,db_ships
563053800,CSK ENTERPRISE      ,,db_ships
563055000,ENG HUP VIGIL       ,,db_ships
563055500,KST LIBERTY         ,,db_ships
563056100,PEARL MELODY        ,,db_ships
563056400,EMMA COSULICH       ,,db_ships
563057800,COMMITMENT          ,,db_ships
563059200,MAERSK HERRERA,,db_ships
563059800,TAKLIFT 7           ,,db_ships
563060100,PSA HULK CS04       ,,db_ships
563060200,PSA THOR CS03       ,,db_ships
563062700,ALS VENUS           ,,db_ships
563065560,LUBOIL MARINE II    ,,db_ships
563066180,NOBLE PRINCE TG35,,db_ships
563066530,PSA POLARIS YS50    ,,db_ships
563066540,PSA CAPELLA YS51    ,,db_ships
563066900,POLAR MEXICO,,db_ships
563067950,PRISM               ,,db_ships
563068900,EVER GIFTED         ,,db_ships
563069100,SALAMAH             ,,db_ships
563069200,HAFNIA THALASSA     ,,db_ships
563069220,PSA ASPEN NN25      ,,db_ships
563069230,PSA OAK WW60        ,,db_ships
563069820,CRYSTAL ARION       ,,db_ships
563069900,MAERSK HAVANA,,db_ships
563069950,EVER BRIGHT         ,,db_ships
563070030,AT 1202             ,,db_ships
563070140,PSA TAURUS YS52     ,,db_ships
563070820,MPA 2               ,,db_ships
563070950,MPA 5               ,,db_ships
563070960,MPA 6               ,,db_ships
563071100,HOEGH GANNET        ,,db_ships
563071320,PENGUIN RESILIENCE  ,,db_ships
563071330,PENGUIN TENACITY    ,,db_ships
563073220,SEA FORTITUDE       ,,db_ships
563073310,KST SUPER           ,,db_ships
563073570,MAJU MERCURY        ,,db_ships
563074930,INFINITI  VIRTUS    ,,db_ships
563075140,TROPICAL DOLPHIN    ,,db_ships
563075510,PSA AGILITY,,db_ships
563076300,MAERSK GIRONDE      ,,db_ships
563077750,JMS SUNSHINE        ,,db_ships
563077880,LIBERTY 29          ,,db_ships
563078430,BOONTEK             ,,db_ships
563078800,INCE ANKARA         ,,db_ships
563079000,NYK ROMULUS         ,,db_ships
563079390,ODETTE EXCELLENCE   ,,db_ships
563079400,PREDATOR            ,,db_ships
563080160,MPA GUARDIAN        ,,db_ships
563080900,ASIA LIBERTY        ,,db_ships
563082200,INTERMEZZO          ,,db_ships
563082690,ARUNDINA            ,,db_ships
563082950,MAJU SOLAR          ,,db_ships
563083550,CLEANSEAS JOY       ,,db_ships
563083720,PILOT 12            ,,db_ships
563083840,PSA GEMINI (NN75)   ,,db_ships
563083990,MARINE PROSPERITY   ,,db_ships
563084060,CLEANSEAS FRIENDLY  ,,db_ships
563084440,ODETTE OASIS        ,,db_ships
563085090,,,db_ships
563085100,OCEANA RIVER        ,,db_ships
563085320,ETERNITY            ,,db_ships
563085710,PSA UNITY           ,,db_ships
563085720,PSA ACHIEVE         ,,db_ships
563085870,CSM VIPER           ,,db_ships
563086000,PACIFIC 68,,db_ships
563086060,HENG SHENG          ,,db_ships
563086270,SEVERN              ,,db_ships
563087400,SPETSES LADY        ,,db_ships
563087500,THERESA SCHULTE     ,,db_ships
563087900,BW MATSUYAMA        ,,db_ships
563088600,LOWLANDS YELLOW     ,,db_ships
563089400,BW BRUSSELS,,db_ships
563089500,IVS OKUDOGO         ,,db_ships
563090100,CRYSTAL LAVENDER    ,,db_ships
563090400,MAERSK EMERALD      ,,db_ships
563092000,COMO                ,,db_ships
563092200,BW MAGNOLIA         ,,db_ships
563093300,NORD SUNDA          ,,db_ships
563093400,ARGENT DAISY        ,,db_ships
563094100,HANS MAERSK         ,,db_ships
563095800,GREEN FOREST        ,,db_ships
563097000,ENLIVEN             ,,db_ships
563097400,YUAN SUI HAI        ,,db_ships
563097900,HENRIETTE MAERSK    ,,db_ships
563098400,CNC MARS            ,,db_ships
563100900,MARINE YANGTZE      ,,db_ships
563101600,MAERSK RUBICON      ,,db_ships
563102900,SI CHOU ZHI LU      ,,db_ships
563103300,EAGLE SENA          ,,db_ships
563104700,ULTRA OCELOT        ,,db_ships
563105900,PSA MARVEL CS05     ,,db_ships
563106100,PSA VALKYRIE CS06   ,,db_ships
563106200,ARAUCARIA           ,,db_ships
563106900,AZUL HARMONY        ,,db_ships
563107400,KN FORTUNE          ,,db_ships
563107700,MTM KEY WEST        ,,db_ships
563108800,NORD ARIES          ,,db_ships
563110700,EAGLE PARAISO       ,,db_ships
563111400,CHINA EXPRESS       ,,db_ships
563111600,FUELNG BELLINA      ,,db_ships
563113600,PRATINCOLE PACIFIC  ,,db_ships
563115200,KAIFONG             ,,db_ships
563117200,OPTIMAX II,,db_ships
563118300,WAN HAI 323         ,,db_ships
563118500,ASIATIC SUN         ,,db_ships
563119600,OCEAN JADE          ,,db_ships
563120700,MAESTRO             ,,db_ships
563121600,MAJESTY             ,,db_ships
563121700,BW LESMES           ,,db_ships
563122300,X-PRESS SAGARMALA   ,,db_ships
563122700,KANSU               ,,db_ships
563124400,MH GREEN            ,,db_ships
563125300,DIAMOND GAS CRYSTAL ,,db_ships
563125700,DIAMOND GAS VICTORIA,,db_ships
563126200,SERI ELBERT         ,,db_ships
563126500,WAN HAI 522         ,,db_ships
563126800,BW HELIOS           ,,db_ships
563129100,BRASSAVOLA,,db_ships
563130300,EPITOME             ,,db_ships
563130500,EPIC BORACAY        ,,db_ships
563131100,KN BLOSSOM          ,,db_ships
563131300,MARITIME GUARDIAN   ,,db_ships
563131400,CMB FLORIS          ,,db_ships
563132900,ESSENCE             ,,db_ships
563133600,GAS VIRGO           ,,db_ships
563134200,GRAMBA              ,,db_ships
563134400,WAN HAI 288         ,,db_ships
563135700,MAERSK NACALA,,db_ships
563137100,SIFNOS LADY         ,,db_ships
563137600,KOTA JAYA,,db_ships
563138700,FEDERAL MASAMUNE    ,,db_ships
563139800,X PRESS NETRAVATI,,db_ships
563140000,BTS CAMILLA         ,,db_ships
563141000,NOC 8               ,,db_ships
563141500,PSA FALCON CS07     ,,db_ships
563142000,PENGUIN REDEEM      ,,db_ships
563143400,ATLANTIC GREEN,,db_ships
563143500,ATLANTIC MONACO     ,,db_ships
563143700,ATLANTIC MERCHANT,,db_ships
563144400,ORIENT M            ,,db_ships
563145300,WAN HAI 176         ,,db_ships
563146500,MAERSK IDAHO,,db_ships
563147000,SEA BOUNTIFUL       ,,db_ships
563147400,PACIFIC SINGAPORE   ,,db_ships
563147600,PSA WANDA (NN26)    ,,db_ships
563147700,PSA VISION (NN27)   ,,db_ships
563150200,PATAGONMAN          ,,db_ships
563154900,GREAT MANTA         ,,db_ships
563155200,YM TROPHY           ,,db_ships
563155900,VICTORIA KOSAN      ,,db_ships
563156800,PACIFIC MONACO,,db_ships
563157600,ATLANTIC NORTH      ,,db_ships
563158000,UNITY               ,,db_ships
563159400,PACIFIC DALIAN,,db_ships
563159700,WAN HAI 295         ,,db_ships
563160500,ALEXANDRA KOSAN     ,,db_ships
563162200,PROTEUS HARVONNE    ,,db_ships
563162700,PROTEUS JESSICA     ,,db_ships
563165200,MAERSK SHEKOU       ,,db_ships
563165300,BITUMEN HIKARI      ,,db_ships
563166700,CRYSTAL A,,db_ships
563167200,SRIWANGI            ,,db_ships
563167400,PEARL KATE          ,,db_ships
563167500,API BHUM            ,,db_ships
563167800,CAPE MERCURY        ,,db_ships
563168600,CAPITAINE TUPAIA    ,,db_ships
563169300,PROTEUS PHILIPPA    ,,db_ships
563169700,SPINEL              ,,db_ships
563170800,ARMADA 78 01,,db_ships
563172300,KOTA LEKAS          ,,db_ships
563173200,UBUNTU INTEGRITY    ,,db_ships
563173900,PROTEUS BOHEMIA     ,,db_ships
563174100,WAN HAI 357         ,,db_ships
563174600,AMYLA               ,,db_ships
563174900,ENABLE              ,,db_ships
563175200,HAFNIA LOIRE        ,,db_ships
563175900,ARMADA 78 03,,db_ships
563176100,ARMADA 78 04,,db_ships
563176300,LOWLANDS FREEDOM    ,,db_ships
563176500,SPAS TIGA           ,,db_ships
563176800,WAN HAI 356         ,,db_ships
563178900,CNC SERVAL          ,,db_ships
563179100,EA GANNET           ,,db_ships
563179400,DH DILIGENCY        ,,db_ships
563180400,ESSIEN              ,,db_ships
563180600,MARINE DYNAMO       ,,db_ships
563180700,MARINE CHARGE       ,,db_ships
563180900,HORIZON 10          ,,db_ships
563181600,WAN HAI 360         ,,db_ships
563182800,EA NODDY            ,,db_ships
563183100,LEEVSTEN,,db_ships
563184200,RUBICON NN22        ,,db_ships
563184500,PROTEUS ELSIE       ,,db_ships
563185100,PSA SHURI CS08,,db_ships
563185400,ARMADA 78 05,,db_ships
563186300,HAFNIA AMMOLITE     ,,db_ships
563186500,ALS CERES           ,,db_ships
563186700,ENERGY SPIRIT       ,,db_ships
563186900,SRIWANGI II         ,,db_ships
563187200,PRABHU LAL          ,,db_ships
563187800,PSA PHOENIX CS09,,db_ships
563188200,PAN BICORN          ,,db_ships
563188500,MAERSK WAKAYAMA,,db_ships
563188600,HUMORIST            ,,db_ships
563190500,EVER MAX            ,,db_ships
563190900,GOODTRANS 1         ,,db_ships
563191500,PROTEUS INGRID      ,,db_ships
563192700,X-PRESS CAPELLA     ,,db_ships
563193700,MEIZAN              ,,db_ships
563193800,NORA SCHULTE        ,,db_ships
563194800,BANTRY BAY          ,,db_ships
563195100,TRAMMO MARYCAM      ,,db_ships
563195800,BALTIC NARVAL       ,,db_ships
563196200,SINAR BAJO          ,,db_ships
563196800,NICOLAUS SCHULTE    ,,db_ships
563197000,BLISS               ,,db_ships
563197700,XH MEGA             ,,db_ships
563198100,HOUHENG 6           ,,db_ships
563198600,CHRYSOPIGI LADY     ,,db_ships
563198900,ARMADA 78 06,,db_ships
563199100,ARMADA 78 07,,db_ships
563199200,ARMADA 78 08,,db_ships
563200200,WESTWOOD COLUMBIA   ,,db_ships
563203800,PUGNAX,,db_ships
563204300,PEARL KENZO         ,,db_ships
563204400,DILIGENCE           ,,db_ships
563206400,STOLT RENGE         ,,db_ships
563206900,STOLT TSUBAKI       ,,db_ships
563207500,MARINE FUTURE       ,,db_ships
563207600,MAERSK OLYMPIC      ,,db_ships
563207900,HANNIBAL            ,,db_ships
563208100,MAPLE               ,,db_ships
563208800,KALK BAY            ,,db_ships
563209600,HAFNIA VALENTINO    ,,db_ships
563210600,WAN HAI A06         ,,db_ships
563213800,EVER CHAMP          ,,db_ships
563214200,TORM DAGMAR         ,,db_ships
563214300,TORM DANICA         ,,db_ships
563214700,NPDL TAHITI         ,,db_ships
563215100,MENTOR,,db_ships
563215500,ZEVIROUS,,db_ships
